sugas,parklajumi,svarots
EUPSIM,0.18796944439621968,0.001367605291878553
EUPSP.,0.004408710372711726,3.2076360365098164e-5
EUPSUC,0.20253693055143557,0.0014735936413107413
EUPTRA,0.10908752674204461,7.936857999957134e-4
EUPUNA,0.2459259166222865,0.0017892779651663793
EUROCC,0.5328946854924045,0.003877170538192145
EUTPOT,0.15859089562720244,0.0011538564089509182
EVEPAL,0.16526059034977286,0.0012023829650999835
EXACON,1.5946338055519352e-16,1.160204328999507e-18
FABADI,0.4458863765156641,0.003244126033665283
FABNIO,0.5262243456043978,0.003828639288026626
FALLAC,0.2797191290363286,0.0020351465225559623
FAVQUE,0.393954890906361,0.0028662892274624015
GALMEL,0.27871380616381236,0.0020278321162974554
GASQUE,0.2647295744354965,0.0019260873387037768
GELSP.,0.2689958767642214,0.001957127583889687
GEOPAP,0.21509318054606208,0.001564948882551996
GEOSP.,0.20844390511521624,0.0015165708906097817
GLYBER,0.008933600526700709,6.499800749578973e-5
GLYSIM,0.45567123491946754,0.0033153175200066297
GONRHA,0.14148298893944714,0.0010293847758389933
GORFLA,1.6781765647632215e-7,1.2209873567743068e-9
GRAORO,0.21904886528580783,0.0015937291739469965
GRIAPR,1.855698342328654e-5,1.3501464992094032e-7
GYMRUF,8.48267470169871e-17,6.171721605387047e-19
GYNSEL,0.16754764939699676,0.0012190228720054329
HABPYR,0.4038733857432969,0.0029384530095602564
HADPLE,0.09938011048148063,7.230577578101388e-4
HAMLUC,0.04088286305856464,2.974505779151181e-4
HARFOR,0.37506046909244545,0.0027288194842139814
HECDYS,0.4817517725474189,0.0035050711333643406
HEDNUB,0.26768387060443743,0.0019475818485556206
HELARM,9.803707674867837e-9,7.132862758224594e-11
HELVIR,0.055229814953027256,4.0183439091312425e-4
HEMAES,0.05984652114884682,4.354240620680937e-4
HEMFUC,0.04958228716723524,3.60744793022949e-4
HEMTIT,0.12325336279468051,8.967518723124035e-4
HEPHUM,0.2117629257619296,0.0015407190185934522
HESCOM,0.21798793750184453,0.0015860102042159862
HETMOR,0.21748104301830284,0.0015823222027945723
HIPALC,0.31673062751208214,0.002304430295449923
HIPHER,0.49103895085231825,0.003572641659186757
HIPSEM,0.2657112600445124,0.001933229767826572
HORTER,0.35543802993787665,0.0025860529206719503
HYDFLA,0.397959567782232,0.0028954259699010307
HYDFUR,0.21322712545117106,0.001551372065155385
HYDIMP,0.07046598019267161,5.12687834549162e-4
HYDMIC,0.19955119049446043,0.0014518703558309704
HYDUND,0.5218536124097423,0.003796839237408823
HYLGAL,0.24824698555894278,0.0018061653171015956
HYPCOS,0.22898125718439155,0.0016659940666009427
HYPCRA,0.20851776012170145,0.0015171082359109042
HYPLYC,0.39381426665680913,0.002865266090598475
HYPPRO,0.4314905915730482,0.0031393869270966253
HYPPUN,0.05403923486566082,3.9317211267360673e-4
HYPROB,0.31590419440938333,0.0022984174336879225
HYPROS,0.08357852408062305,6.080904914477575e-4
IDAAVE,0.6072595926233895,0.004418225712606639
IDABIS,0.4199298377748283,0.0030552745963753425
IDADIM,0.5760914443293732,0.004191456278447428
IDAEMA,0.3057579352556143,0.002224596511590518
IDASEI,0.30618904658800344,0.00222773313914963
IDASER,0.5972423110223984,0.0043453431897489585
INAIO,0.14038059624278001,0.0010213641207238338
INCPEC,3.495967668867032e-10,2.543553767228689e-12
IPIRET,0.07365208082091645,5.358688791792693e-4
ISSLAT,0.20308217775829032,0.0014775606848260944
JODLAC,0.06957134690808933,5.061787701732181e-4
JODPUT,0.058504095022211565,4.2565700082769075e-4
KORLUP,8.096418801760002e-5,5.890694221137294e-7
LACOLE,0.1684871733037208,0.0012258585461268807
LACTHA,0.10266844686649793,7.469826369630874e-4
LACW-L,3.1150907952271205e-12,2.266439989711678e-14
LAMC-A,0.321585814134514,0.0023397550735766237
LAMSUF,0.04085377397787823,2.972389351089674e-4
LAMTER,7.528985441411999e-4,5.47784793705477e-6
LAOAMU,0.2188556342966203,0.0015923232873454977
LAOPOP,0.4709310563378633,0.0034263430783996697
LARCLA,3.0231029681867334e-4,2.1995126018838655e-6
LASFLE,0.3207330675481164,0.0023335507633604887
LASMAE,0.1653156996520966,0.0012027839226797208
LASMEG,0.13840870291809695,0.0010070172583679924
LASPET,0.016312139644933162,1.1868188775005599e-4
LASQUE,0.3070480530696203,0.002233982994352377
LEPSIN,0.39945753778009796,0.002906324718379738
LEPSINJ,0.2489298939821207,0.0018111339394029837
LEUBIC,0.019324509163388296,1.4059892063678905e-4
LEUSAL,0.2063077005724347,0.001501028552616353
LIMCAM,0.3894909207777283,0.0028338108148655257
