sugas,parklajumi,svarots
PARROB,0.06279154025559262,3.072708722553766e-4
PARSIM,0.2951601774279981,0.0014443685376116391
PARSTR,0.5998246683022985,0.0029352465042155654
PARTAB,0.052974812768591104,2.592326428164096e-4
PASREC,0.4395855692102133,0.0021511152733678656
PECSTR,0.23468899615817032,0.0011484523594217273
PELCOM,0.1581339235819396,7.738295387308946e-4
PELMUS,0.409541389115475,0.0020040938531840275
PENHYL,0.2335077287651968,0.0011426718185920494
PERALC,0.615949915854448,0.0030141555238146116
PERSTR,0.11109159999435156,5.436275761282905e-4
PETCHL,0.2995770576552083,0.0014659825740652446
PEXMAL,0.19477266933132878,9.531215153081864e-4
PHABUC,0.6054181276575811,0.0029626181394394615
PHEALC,0.2940002043140821,0.0014386922004959238
PHEARI,0.186640490884255,9.133266392054907e-4
PHEGNO,0.0702568084859798,3.438022182206814e-4
PHETEL,0.12253564307458659,5.996290866037199e-4
PHETRE,0.06622864423643926,3.240903663134652e-4
PHITRA,0.1858799738436256,9.09605043374459e-4
PHIVET,0.022989095539796275,1.1249731110467916e-4
PHRFUL,0.2679609110963463,0.0013112687242225487
PHYHEC,0.2474983602654023,0.0012111350785626283
PHYILI,0.44861892259418457,0.00219532005576985
PIEBRA,0.6808499956971455,0.003331744550322575
PIENAP,0.48706938445387987,0.002383477678694195
PIERAP,0.5286301641131221,0.002586855665052341
PIESP.,0.5138638689705819,0.002514596689241909
PLAGON,0.3240454167524258,0.0015857186724609223
PLAPUL,0.17044163087975805,8.340573965198698e-4
PLEARG,0.3109955230708532,0.0015218589200475454
PLEARI,0.34559910455623577,0.0016911918050650694
PLEARY,0.4006963420415365,0.001960810549119721
PLEBIC,0.19693169500474722,9.636867236020529e-4
PLEIDA,0.38329209362663885,0.001875642729225089
PLERUB,0.5609612916629402,0.0027450682797261405
PLERUR,0.3380993775041025,0.0016544918345976149
PLOINT,0.48092634540253476,0.0023534166711138386
PLUXYL,0.4508854761700801,0.0022064114526593685
POEPOP,0.014050314275891628,6.875531808014325e-5
POLAMA,0.27930632603977334,0.0013667875971722454
POLCAL,0.4111149876465664,0.0020117942693748084
POLICA,0.972781490086051,0.004760313503314695
POLNEB,0.272482623462435,0.0013333957575324578
POLTEN,0.4758496063563472,0.0023285736105903144
PONEDU,0.2505470086449826,0.0012260536622282063
PRIFUL,0.1608945749835787,7.873388070291687e-4
PROPYG,0.47910457542802976,0.002344501826107071
PROSEH,0.24357583884680292,0.0011919401906393928
PSECAN,0.6829938548910324,0.0033422355413353275
PSEMAC,0.321689031110338,0.0015741876816830701
PSYSP.,0.6133078353444786,0.003001226483062264
PTEPEN,0.2646697103472708,0.0012951632087212642
PTESP.,0.37586737341163834,0.0018393098052765936
PTICAP,0.561027628840024,0.0027453929011987547
PTIPLU,0.010957997384826862,5.3623042226743144e-5
PTYLEC,0.3101913721921138,0.001517923801703109
PYRALV,0.30263891872737053,0.0014809658141408735
PYRAUR,0.44655891337630543,0.0021852393852423344
PYRCIN,0.570577850649441,0.0027921269831095823
PYRDES,0.3543479711217012,0.001734004449091221
PYRFAR,0.594030091998052,0.00290689070169649
PYRMAL,0.31080037014824824,0.0015209039377599963
PYRPUR,0.5041664051216587,0.002467142077308604
PYRSER,0.3327230179558387,0.001628182578904426
PYRTRI,0.18525681933795687,9.065556321364597e-4
RHAPRU,0.11654391437470178,5.703085173608401e-4
RHESP.,0.3784205267926446,0.001851803680457712
