x,y
579750,343050
477650,311350
507150,296350
518750,308250
602850,388350
670550,197350
630850,379950
555450,411750
581550,364950
511250,308950
675750,305850
527350,341150
520150,311150
646050,381050
526850,306550
513350,305450
518450,301350
732050,277050
510950,306550
512750,313350
526850,322450
524450,308450
614250,392550
531950,326250
469650,312450
474250,309350
530350,323750
513550,308850
568050,317250
567650,370750
355450,252850
585050,354950
567550,416550
584950,417550
347250,318450
477050,311750
673450,174950
540250,334350
419250,378850
394950,390550
516150,279650
600350,388250
517550,315550
471650,313050
582950,340550
540750,357150
576950,363050
584850,254850
581750,363450
609650,392750
522650,304850
514950,268150
569550,372750
469250,254150
526750,321450
448450,349250
533750,366550
523050,312650
578150,283950
722250,231050
624550,395950
581350,357350
500450,313550
584850,341050
543150,301250
521850,300750
497650,316050
585550,362650
575050,365250
523450,321650
581850,388450
578950,423750
530250,239850
540750,335050
670350,196550
582450,342350
582350,362750
551550,330250
551150,334550
744950,272650
620050,404450
484450,284550
553250,336750
583750,396150
648350,227950
615350,398150
618950,236750
646250,281050
618250,363950
755350,236950
524750,321850
581850,382850
618950,405150
704250,193050
522550,308050
529250,403950
380950,307850
619950,406050
616550,388950
468750,310650
508550,309850
515450,313650
551050,334350
368750,273150
318450,276750
544250,334450
626050,397850
725550,321650
515450,307050
595650,358150
575950,285750
522550,312750
597650,307350
526650,314550
579550,228750
568150,369650
494650,249950
606250,275850
496650,253250
543650,343250
639250,291950
517850,322950
608350,394650
540950,299350
701750,338350
663450,195550
505650,304450
502250,312650
519750,312150
650550,196450
528550,300950
698450,341650
512550,313850
578750,363650
478450,307950
621950,401250
581750,365750
542750,345650
513350,306850
334750,253750
594050,350050
683250,241450
617450,390650
584050,364050
577950,393350
412450,384650
338150,311250
338250,255250
711850,289750
658450,194150
582750,407050
451450,335750
576250,418650
659950,296850
680050,369550
390550,305150
584350,271050
533950,311550
526150,323150
539350,301750
611450,394950
525550,308550
580750,417350
705450,270250
530650,323150
652250,204950
646850,235050
478550,279650
410650,376950
621550,401150
533550,258750
524950,323750
603750,359350
361250,349550
503550,306050
468550,319950
534450,310650
436650,326350
644950,381250
577350,365350
596450,284350
593050,306150
649450,196750
577250,416150
587250,315450
333250,237050
653950,207250
583950,365150
422750,378350
579150,346550
431650,279750
526050,307050
676050,324150
398150,390450
516950,312350
655750,347450
526250,403150
647650,197050
571750,312050
704650,290350
575950,272750
543350,296950
470850,313350
471050,313150
498050,277650
509950,312550
713050,315650
496450,296250
463550,301250
541750,399950
537950,334050
516250,268950
